stop_id,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station
915,23 de Abril - Camino a Cuilápam de Guerrero,,17.006914,-96.766383,0,
916,Camino a Cuilápam de Guerrero - Carretera Oaxaca - Zaachila,,17.007944,-96.768088,0,
917,El Bajío - Carretera Oaxaca - Zaachila,,17.009679,-96.765215,0,
918,Cruz Blanca - Carretera Oaxaca - Zaachila,,17.011306,-96.76251,0,
919,Río Grijalva,,17.012563,-96.760316,0,
920,Emiliano Zapata - Carretera Oaxaca - Zaachila,,17.014958,-96.756421,0,
924,Preparatoria #7 UABJO,,17.053318,-96.728461,0,
925,Nuño del Mercado - 20 de Noviembre,,17.054696,-96.728074,0,
926,Ignacio Zaragoza - 20 de Noviembre,,17.056654,-96.727662,0,
927,Mercado 20 de Noviembre,,17.058414,-96.727303,0,
928,Rocio - Gerardo Varela,,17.084075,-96.720787,0,
929,Hospital ISSSTE,,17.084414,-96.722056,0,
930,Marcos Pérez - Avenida Félix Romero,,17.083435,-96.723495,0,
931,Ignacio Mariscal - Marcos Pérez,,17.082845,-96.723742,0,

1003,7 de Enero - Sauces,,17.0806872,-96.7065,0,

1077,Manuel Fernandez - Cristobal Colón,,17.05872,-96.72307,0,
1078,Flores Magón - Fray Bartolomé de las Casas,,17.05933,-96.72604,0,

