stop_id,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station
470,Carlos María Bustamante - Arteaga,,17.0572651,-96.725381,0,
471,Zaragoza - Flores Magón,,17.056672,-96.72665,0,
472,Miguel Cabrea - Nuño del Mercado,,17.05461,-96.72716,0,
473,Preparatoria #1 UABJO,,17.051104,-96.72786,0,
474,Real Progreso - Porfirío Díaz,,17.02397,-96.73314,0,
475,Insurgentes - Camino de la Horqueta,,17.02469,-96.73558,0,
476,Mi Ranchito - Francisco Toledo,,17.02297,-96.73994,0,
477,Donají - Carretera Oaxaca - Zaachila,,17.02156,-96.74363,0,
478,Esquipulas - Carretera Oaxaca - Zaachila,,17.02021,-96.74704,0,
479,3 de Octubre - Carretera Oaxaca - Zaachila,,17.018831,-96.750108,0,
480,Álamos - Carretera Oaxaca - Zaachila,,17.01673,-96.7537,0,
481,Emiliabo Zapata - Álvaro Carrillo,,17.01475588,-96.75610098,0,
482,Camino Carretero - Álvaro Carrillo,,17.0133957,-96.7552014,0,
483,Jesús Rasgado -15 de Enero,,17.01113956,-96.75579473,0,
484,Amador Pérez - Calle Uno,,17.00942665,-96.75631111,0,
485,Observatorio - Avenida Morelos,,17.007295,-96.756866,0,
486,Linda Vista - Avenida Observatorio,,17.00678,-96.75463,0,
487,Tenochtitlán - Quetzalcóatl,,17.00438,-96.75497,0,
488,Base BinniBus La Soledad,,17.003774,-96.755075,0,
489,Nahúatl - Margarita Maza,,17.0037834,-96.7539829,0,
490,Base BinniBus Colonia Satélite,,17.0044353,-96.7526096,0,
491,Meseta - Margarita Maza,,17.003659,-96.7534057,0,
492,San Miguel - Margarita Maza,,17.00383451,-96.75502148,0,
493,30 de Abril - Quetzalcóatl,,17.00631,-96.75438,
494,Observatorio - Avenida Benito Juárez,,17.007302,-96.756897,0,
495,Amador Pérez - Calle Uno,,17.00936222,-96.756246,0,
496,Jesús Rasgado -15 de Enero,,17.01112,-96.75571,0,
497,Macedonio Alcalá - Álvaro Carrillo,,17.01317,-96.7551,0,
498,Emiliano Zapata - Álvaro Carrillo,,17.01495,-96.75607,0,
499,Álamos - Carretera Oaxaca - Zaachila,,17.0165172,-96.7538429,0,
500,Crucero de Arrazola - Carretera Oaxaca - Zaachila,,17.018849,-96.749797,0,
501,Esquipulas - Carretera Oaxaca - Zaachila,,17.020091,-96.747028,0,
502,Donají - Carretera Oaxaca - Zaachila,,17.021319,-96.743923,0
503,Mi Ranchito - Francisco Toledo,,17.022934,-96.739779,0,
504,Insurgentes - Camino de la Horqueta,,17.02443,-96.73581,0,
505,Real Progreso - Porfirío Díaz,,17.023876,-96.733187,0,
506,Parque del Amor,,17.050515,-96.72856,0,
507,Nuño del Mercado - Boulevard Eduardo Mata,,17.0549189,-96.7299016,0,
508,Ignacio Zaragoza - Díaz Ordáz,,17.056922,-96.729606,0,
509,Las Casas - Díaz Ordáz,,17.05966,-96.72901,0,
510,Avenida de las Etnias - Avenida México 68,,17.08756,-96.71465,0,
511,Base BinniBus Módulo Azul,,17.086399,-96.712365,0,
512,Los Alpes - Carretera a Donají,,17.09511351,-96.70632578,0,
513,Zempoaltepetl - Carretera a Donají,,17.096375,-96.70654,0,
514,Cofre de Perote - Carretera a Donají,,17.09722,-96.70497,0,
515,Guadalupe Victoria - Miguel Hidalgo,,17.100001,-96.703961,0,
516,Miguel Hidalgo - Venustiano Carranza,,17.1018617,-96.70324567,0,
517,Álvaro Obregón - Benito Juárez,,17.103463,-96.701361,0,
518,Callejón del Muerto - Carretera a Donají,,17.105017,-96.701087,0,
519,Base BinniBus Fraccionamiento Los Álamos,,17.06436,-96.76092,0,
520,El Mogote - Monte Albán,,17.0656733,-96.7614247,0,
521,Nizza - Monte Albán,,17.06747,-96.76137,0,
522,Monte Albán - Boulevard Los Álamos,,17.06887,-96.76227,0,
523,Nogal - Boulevard Los Álamos,,17.06992,-96.76317,0,
